what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1459754828264
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1459754828264
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1459754828264
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1459754828264
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1459754828264
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1459754828264
os,sysinfo,,,"win32",1459754828264
arch,sysinfo,,,"x86",1459754828264
ws,sysinfo,,,"win32",1459754828264
locale,sysinfo,,,"en_US",1459754828264
processors,sysinfo,,,"4",1459754828264
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1459754828264
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1459754828264
java.specification.name,sysinfo,,,"Java Platform API Specification",1459754828264
java.specification.vendor,sysinfo,,,"Oracle Corporation",1459754828264
java.specification.version,sysinfo,,,"1.7",1459754828264
java.vendor,sysinfo,,,"Oracle Corporation",1459754828264
java.version,sysinfo,,,"1.7.0_79",1459754828264
java.vm.info,sysinfo,,,"mixed mode, sharing",1459754828264
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1459754828264
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1459754828264
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1459754828264
java.vm.specification.version,sysinfo,,,"1.7",1459754828264
java.vm.vendor,sysinfo,,,"Oracle Corporation",1459754828264
java.vm.version,sysinfo,,,"24.79-b02",1459754828264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459754839309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459754849761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1459754849777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1459754849777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459754852475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755133451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755134496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755135947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755204032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755205264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755238872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755291129
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1459755293126
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1459755293126
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1459755293142
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1459755293142
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1459755293189
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1459755293189
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1459755293282
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1459755293282
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1459755293360
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1459755293360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755295685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755404594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1459755404625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755412925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755476146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755489439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755501451
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1459755501560
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1459755501560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755508907
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1459755519438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755520327
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459755521497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459755521606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755521637
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1459755522074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755552712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755589819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755640529
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1459755649550
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1459755649581
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1459755649612
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1459755649643
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1459755649643
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1459755649659
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1459755649737
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1459755649768
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1459755649909
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1459755649909
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1459755650361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459755650533
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1459755650564
started,bundle,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse",1459755650673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755656039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755656554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755661421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755663356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459755710171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755715959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755721684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459755729110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459755785832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459755805410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755807001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755807313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459755814504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755816252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755816564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459755827296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755829168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755829449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459755850993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459755882895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459755890820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459755894564
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1459755902270
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1459755902395
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1459755902473
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1459755902489
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1459755902598
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1459755902910
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459755904002
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459755910164
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459755929913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459755940397
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1459755940584
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1459755940849
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1459755940880
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1459755940880
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1459755940896
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1459755940896
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1459755940896
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1459755940927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755965669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459755979833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756012734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756016431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756020191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756213221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459756220397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756225935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1459756244780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756246449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756246839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756330471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756332686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756334012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756352842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756357568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756358972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756359004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756359394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756359612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756359815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756360033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756360267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756360486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756360720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756360938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756361141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756361344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756361546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756361812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1459756362030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756364510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756401904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756408846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756409049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756411373
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459756428315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756438440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756458112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1459756458127
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459756464913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1459756467316
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1459756467425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756469141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756526471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756531073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756551858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1459756555337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459756559159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756560703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756565291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756571893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756584700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756589643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756599315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756606787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1459756622482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756624026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756660296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756669781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756673072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756680559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756702037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756705594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756707341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756713860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1459756727739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756731608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756778647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756781384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756782741
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459756782881
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1459756783069
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1459756783069
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1459756783069
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1459756783085
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1459756783085
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1459756783085
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1459756783085
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1459756783085
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1459756783085
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1459756783085
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1459756783085
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1459756783085
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1459756783085
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1459756783085
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1459756783085
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1459756783085
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1459756783085
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1459756783085
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1459756783085
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws.ui",1459756783085
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws",1459756783085
stopped,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1459756783085
